"Data Source","World Development Indicators",

"Last Updated Date","2019-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Russian Federation","RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","53.731","54.626","55.518","56.408","57.294","58.173","59.048","59.918","60.783","61.638","62.471","63.278","64.078","64.869","65.652","66.427","67.194","67.95","68.698","69.305","69.751","70.193","70.631","71.066","71.497","71.923","72.346","72.765","73.181","73.398","73.394","73.389","73.385","73.381","73.376","73.372","73.367","73.363","73.359","73.354","73.35","73.346","73.341","73.373","73.418","73.463","73.508","73.553","73.598","73.642","73.687","73.732","73.791","73.863","73.95","74.05","74.164","74.292","74.433",
"Rwanda","RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2.6","2.654","2.71","2.766","2.824","2.882","2.942","3.003","3.066","3.129","3.194","3.336","3.491","3.652","3.821","3.998","4.182","4.374","4.575","4.656","4.721","4.786","4.853","4.92","4.988","5.057","5.127","5.198","5.27","5.342","5.416","5.491","6.288","7.313","8.49","9.837","11.374","12.466","13.244","14.064","14.926","15.829","16.777","16.904","16.908","16.912","16.917","16.921","16.925","16.93","16.934","16.938","16.943","16.947","16.967","17.004","17.056","17.125","17.211",
"South Asia","SAS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.7436065466314","16.8757333082811","17.0638700913069","17.2537751355476","17.4453162045267","17.6369379970287","17.8300400075102","18.0251250687954","18.2233755133531","18.4269287202065","18.6377186020269","18.8805001374968","19.2079080537304","19.5441465967156","19.8992223343999","20.2829561256832","20.6732328523128","21.0709609674997","21.4781255889342","21.8965045979228","22.3294145816558","22.7096672242548","22.9655532465444","23.2242057660151","23.4851854101825","23.7467716681863","24.0101049779131","24.2747149692613","24.5413780856617","24.8030346432189","25.0648202379086","25.3138572626788","25.5353509267766","25.7579079317206","25.9829792325926","26.2103756821725","26.4424364165344","26.6776286080751","26.9135844389444","27.1470576219193","27.3813026238155","27.6535385622869","27.9916966690005","28.3321712833977","28.6773286939167","29.0258642605867","29.3778274891074","29.7336382141307","30.0929786468128","30.4539447876108","30.8173672497108","31.1838911739091","31.5607072640053","31.9444456764314","32.3368459178729","32.7375612918406","33.1463250923278","33.5641371405013","33.9923612456427",
"Saudi Arabia","SAU","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","31.25","32.373","33.518","35.011","36.872","38.769","40.702","42.665","44.654","46.655","48.669","50.688","52.707","54.712","56.704","58.349","59.897","61.421","62.925","64.405","65.86","67.281","68.673","70.033","71.36","72.647","73.9","74.589","75.267","75.93","76.583","77.223","77.851","78.186","78.429","78.67","78.91","79.147","79.383","79.616","79.848","80.077","80.304","80.53","80.754","80.979","81.204","81.427","81.649","81.867","82.084","82.302","82.52","82.74","82.96","83.18","83.401","83.622","83.844",
"Sudan","SDN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.746","11.232","11.737","12.262","12.808","13.373","13.959","14.567","15.197","15.848","16.523","17.22","17.941","18.548","18.744","18.943","19.143","19.344","19.547","19.752","19.959","20.166","20.376","20.901","21.903","22.937","24.005","25.107","26.244","27.41","28.61","29.84","31.103","32.127","32.179","32.232","32.284","32.337","32.39","32.442","32.495","32.548","32.601","32.654","32.707","32.76","32.813","32.866","32.919","32.993","33.089","33.207","33.346","33.507","33.689","33.894","34.121","34.37","34.642",
"Senegal","SEN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","23","23.645","24.303","24.973","25.657","26.351","27.057","27.776","28.507","29.247","30","30.72","31.451","32.189","32.937","33.693","34.372","34.718","35.067","35.417","35.769","36.122","36.476","36.832","37.191","37.549","37.909","38.271","38.613","38.755","38.896","39.038","39.18","39.321","39.464","39.606","39.749","39.891","40.034","40.177","40.32","40.464","40.607","40.898","41.306","41.714","42.124","42.535","42.947","43.359","43.773","44.188","44.603","45.019","45.436","45.862","46.296","46.74","47.192",
"Singapore","SGP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Solomon Islands","SLB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","5.768","6.038","6.321","6.616","6.924","7.245","7.579","7.928","8.292","8.67","8.917","8.958","8.999","9.041","9.083","9.125","9.271","9.583","9.904","10.235","10.576","10.927","11.288","11.659","12.041","12.433","12.837","13.111","13.298","13.486","13.677","13.87","14.065","14.262","14.462","14.664","14.869","15.076","15.285","15.496","15.813","16.201","16.597","17.001","17.413","17.832","18.259","18.694","19.138","19.589","20.048","20.508","20.97","21.433","21.896","22.36","22.823","23.286","23.749",
"Sierra Leone","SLE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.352","17.903","18.467","19.06","19.712","20.379","21.064","21.765","22.484","23.218","23.969","24.737","25.522","26.321","27.137","27.729","28.14","28.554","28.972","29.394","29.819","30.248","30.68","31.115","31.555","31.997","32.325","32.555","32.787","33.019","33.252","33.485","33.72","33.955","34.192","34.429","34.667","34.905","35.144","35.384","35.626","35.867","36.109","36.352","36.596","36.919","37.303","37.689","38.077","38.466","38.856","39.248","39.642","40.036","40.432","40.829","41.228","41.636","42.055",
"El Salvador","SLV","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","38.354","38.527","38.628","38.729","38.83","38.931","39.033","39.134","39.236","39.337","39.439","39.544","40.043","40.543","41.046","41.551","42.058","42.565","43.075","43.586","44.099","44.612","45.127","45.642","46.16","46.677","47.195","47.714","48.234","48.754","49.274","49.794","50.315","51.417","52.704","53.988","55.268","56.537","57.8","58.357","58.912","59.464","60.014","60.561","61.107","61.648","62.187","62.774","63.678","64.57","65.452","66.325","67.187","68.036","68.874","69.7","70.501","71.275","72.023",
"San Marino","SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","48.9","50.001","51.104","52.206","53.307","54.402","55.494","56.581","57.663","58.735","59.8","62.281","64.703","67.046","69.309","71.484","73.566","75.615","77.604","79.475","81.231","82.864","84.384","85.792","87.095","88.291","89.392","90.4","90.4","90.4","90.4","90.4","90.4","90.839","91.261","91.664","92.052","92.422","92.776","93.115","93.44","93.75","93.925","93.975","94.155","94.453","94.736","95.007","95.264","95.508","95.74","95.961","96.171","96.37","96.559","96.739","96.91","97.072","97.226",
"Somalia","SOM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.312","17.835","18.372","18.92","19.453","19.964","20.487","21.02","21.563","22.115","22.678","23.251","23.835","24.427","25.03","25.498","25.748","25.999","26.252","26.507","26.763","27.021","27.28","27.541","27.804","28.067","28.333","28.627","28.969","29.312","29.658","30.007","30.359","30.711","31.067","31.425","31.785","32.147","32.511","32.878","33.247","33.617","33.99","34.756","35.531","36.311","37.1","34.404","36.011","37.645","39.31","41","41.558","42.117","42.679","43.245","43.816","44.391","44.971",
"Serbia","SRB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.393","50.756","50.981","51.204","51.428","51.651","51.875","52.098","52.322","52.545","52.769","52.992","53.215","53.437","53.661","53.883","54.105","54.328","54.55","54.772","54.993","55.215","55.356","55.469","55.583","55.696","55.81","55.942","56.092",
"Sub-Saharan Africa (excluding high income)","SSA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.6877268629032","14.9881001126984","15.2942184035658","15.6182622245105","15.957997924123","16.3086730689369","16.6554009044612","17.0107466318156","17.3762863692475","17.7530862640772","18.1212124171242","18.5250181466398","18.944190300315","19.3667749476902","19.7890078436197","20.2233766967765","20.6730593001644","21.1162046740491","21.5650939166683","21.9600289702545","22.3349606093021","22.7628294918789","23.1967448151121","23.6492091802555","24.1342165082608","24.6569610861777","25.1955654511423","25.7315852654417","26.2688080463384","26.8025467311846","27.3610920295561","27.8394360329459","28.3084879624722","28.7640631550618","29.1631486070466","29.5406745869033","29.9078156697475","30.2772137001366","30.6343796182774","30.991123420983","31.3513223579953","31.7780841571666","32.218133561539","32.6630072269975","33.1136480904987","33.5772804867188","34.0374450370209","34.4562094778847","34.9637276051512","35.4762319209756","35.9965915388542","36.5221717237434","37.0355854852706","37.5494923302212","38.0675104625981","38.5894951510559","39.1146168225524","39.6431453667406","40.175341337803",
"South Sudan","SSD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","8.748","8.737","8.725","8.714","8.702","8.69","8.679","8.667","8.656","8.645","8.633","8.622","8.61","8.599","8.587","8.576","8.565","8.553","8.542","8.531","8.519","8.508","8.497","8.708","9.261","9.844","10.461","11.111","11.797","12.517","13.276","14.074","14.912","15.626","15.749","15.873","15.997","16.123","16.249","16.376","16.504","16.632","16.761","16.891","17.023","17.154","17.287","17.42","17.555","17.701","17.86","18.032","18.217","18.415","18.626","18.852","19.092","19.346","19.615",
"Sub-Saharan Africa","SSF","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.6901098150203","14.9906319366075","15.2968987432846","15.6210885767786","15.9609701480679","16.3117921860139","16.6586706312496","17.0141667977851","17.3798563184284","17.7568031113132","18.1250769493314","18.5290177110666","18.9483706869667","19.3710966387572","19.7934812565735","20.228019498617","20.677853525416","21.1211512600159","21.5698728686129","21.9646446836627","22.3394231956763","22.7671478166401","23.2008952176614","23.653165954054","24.1380093460302","24.6605975840974","25.1990414196905","25.7350289124226","26.2720885370211","26.8056807639594","27.3640811686932","27.8423233272604","28.3112558574016","28.7667638462162","29.1658083951744","29.5432680015102","29.9103477564147","30.2796806227445","30.6368055126696","30.9935112098694","31.35364920515","31.7803275115631","32.2203617286156","32.6651304759151","33.1156876186795","33.5792558165387","34.0393910017681","34.4581023726162","34.9655931381015","35.4780377203634","35.9983826938931","36.5238556179803","37.0372293348024","37.5511126300957","38.0691040304668","38.5910727362463","39.1161646131932","39.6446620067182","40.1768233729515",
"Small states","SST","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","29.3882586502514","29.8589219480778","30.346125417741","30.8447025110641","31.3672474887998","31.8999909498914","32.4294515457406","32.9200546573762","33.4243790216894","33.940102789956","34.4628240577447","34.9900280364048","35.5240571461964","36.0533843284445","36.6270103243117","37.2248445940761","37.8359658189188","38.4189523656422","39.0015960583675","39.5702203558325","40.1379436931039","40.6227830038431","41.1141443777446","41.5280402321014","41.9653892296992","42.4356854405212","42.9489253404592","43.5256605341987","44.1266149588944","44.7166135319175","45.2843733960703","45.8025346145815","46.1384431410519","46.4226432672891","46.7044445433097","47.0188071202848","47.3649909509981","47.7184349771488","48.0789694040456","48.4736392533375","48.8956405733822","49.3170923339393","49.7411093991357","50.1937737917826","50.692742293896","51.2569828856025","51.8842352571613","52.6162134683907","53.3784652630661","54.1106560860139","54.7873202307851","55.4038027227389","55.950375849839","56.4393163500602","56.9121851866075","57.3772147691502","57.833585795942","58.2818794349659","58.7244240705329",
"Sao Tome and Principe","STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.073","16.805","17.969","19.194","20.484","21.833","23.247","24.724","26.264","27.861","29.518","30.205","30.561","30.917","31.277","31.639","32.004","32.37","32.738","33.109","33.482","33.857","34.826","35.887","36.963","38.049","39.149","40.26","41.382","42.511","43.648","44.793","45.764","46.717","47.673","48.631","49.592","50.55","51.509","52.467","53.424","54.377","55.555","56.766","57.972","59.165","60.348","61.52","62.68","63.823","64.952","66.064","67.16","68.208","69.213","70.174","71.092","71.968","72.803",
"Suriname","SUR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","47.26","47.297","47.335","47.372","47.341","47.109","46.877","46.644","46.412","46.18","45.948","45.716","46.76","49.087","51.421","53.749","56.064","58.346","60.597","62.803","64.96","65.035","65.11","65.184","65.259","65.334","65.408","65.483","65.557","65.632","65.706","65.78","65.854","65.928","66.002","66.076","66.15","66.223","66.297","66.371","66.444","66.517","66.591","66.664","66.737","66.682","66.615","66.547","66.479","66.412","66.344","66.276","66.208","66.14","66.089","66.056","66.04","66.041","66.06",
"Slovak Republic","SVK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.464","33.953","34.714","35.483","36.26","37.043","37.833","38.63","39.435","40.243","41.057","42.009","43.064","44.122","45.187","46.257","47.331","48.405","49.482","50.56","51.638","52.31","52.777","53.244","53.711","54.176","54.641","55.105","55.568","56.03","56.491","56.78","56.719","56.659","56.598","56.537","56.476","56.416","56.355","56.294","56.233","56.163","56.013","55.863","55.713","55.563","55.412","55.261","55.111","54.96","54.685","54.42","54.28","54.14","54","53.889","53.806","53.751","53.726",
"Slovenia","SVN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","28.204","29.107","29.934","30.776","31.631","32.497","33.376","34.266","35.169","36.081","37.004","37.972","39.058","40.153","41.259","42.374","43.499","44.627","45.762","46.901","48.045","48.941","49.102","49.263","49.424","49.584","49.746","49.907","50.068","50.229","50.39","50.517","50.543","50.569","50.596","50.622","50.649","50.675","50.701","50.728","50.754","50.78","50.857","51.082","51.308","51.533","51.758","51.983","52.209","52.433","52.658","52.883","53.108","53.332","53.557","53.781","54.02","54.273","54.541",
"Sweden","SWE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","72.49","73.295","74.271","75.223","76.153","77.056","77.914","78.727","79.519","80.287","81.034","81.563","81.886","82.203","82.517","82.73","82.802","82.873","82.944","83.016","83.087","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.204","83.361","83.516","83.671","83.824","83.914","83.942","83.97","83.998","84.026","84.071","84.133","84.196","84.258","84.319","84.43","84.588","84.746","84.902","85.056","85.297","85.62","85.936","86.247","86.553","86.852","87.146","87.431",
"Eswatini","SWZ","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","3.913","4.335","4.8","5.312","5.876","6.494","7.157","7.729","8.344","9.001","9.705","10.458","11.264","12.12","13.033","14.004","15.037","15.474","15.803","16.137","16.478","16.824","17.176","17.533","17.897","18.266","18.641","19.022","19.41","19.803","20.202","20.607","21.018","21.434","21.857","22.286","22.722","23.081","22.949","22.817","22.686","22.555","22.425","22.296","22.166","22.038","21.91","21.829","22.045","22.262","22.48","22.7","22.849","22.999","23.149","23.3","23.459","23.625","23.799",
"Sint Maarten (Dutch part)","SXM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Seychelles","SYC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","27.673","28.717","29.786","30.877","31.991","33.123","34.277","35.449","36.641","37.846","39.068","40.337","41.802","43.277","44.767","46.266","47.774","49.282","49.396","49.381","49.366","49.352","49.337","49.322","49.307","49.292","49.277","49.262","49.247","49.25","49.27","49.307","49.362","49.435","49.525","49.633","49.758","49.901","50.061","50.238","50.433","50.646","50.876","51.123","51.388","51.67","51.969","52.285","52.619","52.969","53.336","53.72","54.12","54.537","54.969","55.4","55.831","56.261","56.691",
"Syrian Arab Republic","SYR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","36.807","37.399","38.044","38.694","39.349","40.006","40.667","41.332","42.001","42.671","43.345","43.751","44.078","44.405","44.733","45.061","45.39","45.718","46.048","46.377","46.708","47.038","47.268","47.476","47.684","47.891","48.099","48.307","48.515","48.723","48.931","49.139","49.347","49.555","49.764","50.104","50.473","50.841","51.21","51.578","51.947","52.314","52.682","53.049","53.417","53.782","54.146","54.511","54.875","55.237","55.6","54.58","53.555","52.529","51.5","52.168","52.835","53.5","54.162",
"Turks and Caicos Islands","TCA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","47.679","48.021","48.364","48.706","49.049","49.392","49.734","50.077","50.42","50.763","51.106","51.487","51.882","52.275","52.669","53.063","53.456","53.848","54.24","54.632","55.259","57.358","59.435","61.478","63.484","65.439","67.345","69.197","70.99","72.716","74.343","75.537","76.694","77.81","78.888","79.928","80.93","81.89","82.814","83.7","84.55","85.362","86.007","86.608","87.188","87.745","88.281","88.797","89.294","89.77","90.228","90.668","91.09","91.483","91.851","92.195","92.517","92.817","93.098",
"Chad","TCD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","6.695","6.962","7.239","7.527","7.877","8.406","8.968","9.564","10.196","10.862","11.568","12.313","13.1","13.882","14.704","15.566","16.47","17.413","18.4","18.592","18.787","18.982","19.179","19.377","19.578","19.779","19.983","20.187","20.394","20.602","20.811","21.023","21.235","21.408","21.44","21.473","21.506","21.538","21.571","21.604","21.637","21.67","21.702","21.735","21.768","21.801","21.834","21.868","21.901","21.934","21.985","22.054","22.142","22.248","22.372","22.515","22.677","22.858","23.059",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.6177102058657","17.0770926739779","17.5399529280224","18.0085451040245","18.4848452580256","18.4007509550535","18.3477272812055","18.3339089985516","18.3219975395638","18.3116253425435","18.3072878380385","18.3341188938358","18.3815504870302","18.517251899361","18.7318683256536","18.7773329157752","18.9432730596983","19.1146423895988","19.5248410190532","20.1830549669065","20.8750335440431","21.591576597866","22.3184688978168","22.9455202082452","23.5904345408162","24.246352563259","24.91424672078","25.5945142744646","26.2878318282191","26.9941824823146","27.7142624998707","28.4980300599403","29.3066689996903","30.1281626900861","30.9645762220753","31.814970846557","32.6810830922183","33.5567056631785","34.4455377447089","35.3458336582452","36.2710641712784","37.3122875642819","38.4348226768603","39.5696993697002","40.7156304373667","41.8659177778015","42.9913253608253","44.1044815350883","45.2224943836115","46.3398823942407","47.4581711710385","48.5107739597267","49.5351130988039","50.5524919038507","51.5670600273284","52.5771022562816","53.5836815868044","54.581614905368","55.5550920185359",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","45.0123740533149","45.754551877666","46.4745770982073","47.1948034750771","47.9145022492588","48.645642048373","49.3573637570251","50.0566692397249","50.7564017243439","51.4540263511003","52.1406051311897","52.8039782377187","53.4531872960475","54.0985918362903","54.73809654005","55.3525122664927","55.9481891828717","56.5349478388059","57.1232443497138","57.6311807934724","58.0506839474308","58.5628178009573","59.1086380272662","59.6554549919279","60.2114137013736","60.7523250616567","61.2490939698007","61.725040800607","62.199715913341","62.5412089601988","62.7369090667724","62.8833525035601","62.9753090073684","63.0366028885489","63.1035875653711","63.1862231250188","63.2590234267275","63.3285546948959","63.3999478779418","63.4773505550913","63.5655097584427","63.6812853489125","63.8167686930874","63.9681567378783","64.1262635720795","64.2887531325514","64.4531353944247","64.6256772749147","64.7991757819468","64.9654830060442","65.1228198987909","65.2647020408161","65.3984723826267","65.5332401642433","65.6712050518983","65.8145985008816","65.9652866045441","66.1226639546601","66.2868323125935",
"Togo","TGO","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.098","10.94","11.844","12.811","13.847","14.95","16.125","17.374","18.7","20.098","21.28","21.602","21.929","22.258","22.591","22.927","23.268","23.611","23.958","24.308","24.663","25.02","25.391","25.778","26.169","26.562","26.96","27.362","27.768","28.176","28.589","29.005","29.425","29.848","30.275","30.705","31.139","31.576","32.016","32.46","32.907","33.356","33.809","34.265","34.724","35.185","35.649","36.116","36.587","37.058","37.533","38.032","38.546","39.061","39.579","40.1","40.628","41.162","41.702",
"Thailand","THA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","19.672","19.781","19.89","20","20.11","20.221","20.332","20.444","20.556","20.668","20.889","21.442","22.006","22.579","23.164","23.758","24.365","24.98","25.606","26.242","26.791","27.049","27.308","27.569","27.832","28.095","28.361","28.628","28.897","29.167","29.424","29.593","29.763","29.934","30.105","30.276","30.449","30.622","30.795","30.969","31.386","32.548","33.734","34.941","36.169","37.411","38.673","39.95","41.242","42.543","43.856","44.698","45.445","46.193","46.943","47.694","48.448","49.2","49.949",
"Tajikistan","TJK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.168","33.56","33.955","34.351","34.751","35.152","35.555","35.96","36.368","36.777","36.876","36.607","36.337","36.07","35.802","35.536","35.27","35.006","34.743","34.502","34.289","34.078","33.866","33.655","33.445","33.235","33.026","32.818","32.61","32.231","31.658","31.09","30.527","29.972","29.421","28.877","28.338","27.806","27.28","26.76","26.501","26.503","26.505","26.507","26.508","26.51","26.512","26.514","26.516","26.518","26.52","26.521","26.545","26.589","26.655","26.742","26.851","26.982","27.134",
"Turkmenistan","TKM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","46.412","46.557","46.702","46.848","46.993","47.139","47.284","47.43","47.575","47.721","47.78","47.735","47.691","47.646","47.602","47.557","47.513","47.469","47.424","47.299","47.078","46.858","46.637","46.417","46.196","45.976","45.757","45.537","45.317","45.16","45.075","44.99","44.904","44.819","44.734","44.794","45.018","45.241","45.465","45.689","45.913","46.137","46.362","46.587","46.812","47.052","47.308","47.581","47.868","48.172","48.491","48.825","49.175","49.541","49.921","50.317","50.728","51.153","51.593",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","49.2012216852172","50.0205385818451","50.850389437334","51.6819422075044","52.5182134881322","53.2958473321542","54.0723026418792","54.8471084699052","55.6223171364681","56.3933519415965","57.1595406399783","57.9178582493279","58.6660836691536","59.3905369320684","60.1079652244149","60.825443243441","61.5403251616168","62.2553971850717","62.9682000843421","63.6748087452326","64.37302095843","65.0327347497802","65.6669167920221","66.2870272994788","66.9035053555856","67.5167554734227","68.1174893079425","68.7086064003617","69.293357702351","69.8679939532793","70.4296427164847","70.9647742814334","71.4795376485581","71.9800211469435","72.4852230282199","72.985238340565","73.4622321309042","73.9473731706751","74.4264804773673","74.8894119000127","75.3487628736066","75.7162670377045","76.0526364152594","76.3813171356956","76.6970969882392","77.0067457889262","77.3130344441597","77.6154376253565","77.9114762396143","78.2001511791041","78.4837233244933","78.7684867225811","79.0475555723507","79.3205577177259","79.5884431960378","79.8500986595352","80.1050614453924","80.3546371985819","80.6014123164287",
"Timor-Leste","TLS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.091","10.243","10.511","10.785","11.066","11.353","11.646","11.946","12.253","12.566","12.886","13.213","13.548","13.889","14.237","14.593","14.956","15.326","15.704","16.089","16.483","16.883","17.291","17.708","18.132","18.563","19.003","19.451","19.907","20.37","20.842","21.215","21.54","21.867","22.199","22.534","22.873","23.215","23.561","23.91","24.263","24.619","24.979","25.343","25.71","26.041","26.374","26.709","27.048","27.389","27.732","28.079","28.428","28.779","29.133","29.49","29.85","30.212","30.578",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.8339413395129","34.5576133594404","35.2808147938372","36.0085746157328","36.7476576184309","37.5240893073974","38.2563566586904","38.9081492147079","39.5826649285705","40.2603809808833","40.9422353824367","41.6028652999961","42.2766493314043","42.9493044032192","43.5927872143575","44.226688882394","44.8460015110034","45.4055945012183","45.9408771386179","46.4661716006882","47.0014886453945","47.5407471111794","48.074209063961","48.6038281907691","49.1329789483212","49.6425487914447","50.1501047054401","50.5931799809618","50.9563718228113","51.2916029096542","51.6268601003718","51.9618601151676","52.3598055595485","52.7749972065992","53.1836451701817","53.5348108193288","53.8639217220207","54.1951681135157","54.5488694742932","54.9100231525928","55.2721271034165","55.6349728878985","55.9994391918925","56.3611239982255","56.7147909991458","57.0977386885463","57.4800945335997","57.8319143842528","58.1705689186133","58.5150297468919","58.8772007814101","59.1680959369609","59.4626572621304","59.7650187508709","60.0660759466011","60.4263378050077","60.7664050996666","61.0954482266521","61.4145429982846",
"Tonga","TON","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.552","17.929","18.312","18.701","19.098","19.499","19.908","20.097","20.127","20.157","20.187","20.217","20.247","20.277","20.307","20.337","20.367","20.504","20.719","20.935","21.154","21.373","21.594","21.817","22.042","22.268","22.496","22.609","22.641","22.672","22.704","22.736","22.768","22.8","22.832","22.864","22.897","22.927","22.955","22.984","23.012","23.041","23.069","23.098","23.127","23.155","23.184","23.227","23.281","23.335","23.389","23.443","23.435","23.382","23.328","23.275","23.222","23.169","23.131",
"South Asia (IDA & IBRD)","TSA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.7436065466314","16.8757333082811","17.0638700913069","17.2537751355476","17.4453162045267","17.6369379970287","17.8300400075102","18.0251250687954","18.2233755133531","18.4269287202065","18.6377186020269","18.8805001374968","19.2079080537304","19.5441465967156","19.8992223343999","20.2829561256832","20.6732328523128","21.0709609674997","21.4781255889342","21.8965045979228","22.3294145816558","22.7096672242548","22.9655532465444","23.2242057660151","23.4851854101825","23.7467716681863","24.0101049779131","24.2747149692613","24.5413780856617","24.8030346432189","25.0648202379086","25.3138572626788","25.5353509267766","25.7579079317206","25.9829792325926","26.2103756821725","26.4424364165344","26.6776286080751","26.9135844389444","27.1470576219193","27.3813026238155","27.6535385622869","27.9916966690005","28.3321712833977","28.6773286939167","29.0258642605867","29.3778274891074","29.7336382141307","30.0929786468128","30.4539447876108","30.8173672497108","31.1838911739091","31.5607072640053","31.9444456764314","32.3368459178729","32.7375612918406","33.1463250923278","33.5641371405013","33.9923612456427",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.6901098150203","14.9906319366075","15.2968987432846","15.6210885767786","15.9609701480679","16.3117921860139","16.6586706312496","17.0141667977851","17.3798563184284","17.7568031113132","18.1250769493314","18.5290177110666","18.9483706869667","19.3710966387572","19.7934812565735","20.228019498617","20.677853525416","21.1211512600158","21.5698728686129","21.9646446836627","22.3394231956763","22.7671478166401","23.2008952176614","23.653165954054","24.1380093460302","24.6605975840974","25.1990414196905","25.7350289124226","26.2720885370211","26.8056807639594","27.3640811686932","27.8423233272604","28.3112558574016","28.7667638462162","29.1658083951744","29.5432680015102","29.9103477564147","30.2796806227445","30.6368055126696","30.9935112098694","31.35364920515","31.7803275115631","32.2203617286155","32.6651304759151","33.1156876186795","33.5792558165387","34.0393910017681","34.4581023726162","34.9655931381015","35.4780377203634","35.9983826938931","36.5238556179803","37.0372293348024","37.5511126300957","38.0691040304668","38.5910727362463","39.1161646131932","39.6446620067182","40.1768233729515",
"Trinidad and Tobago","TTO","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.155","35.004","35.864","36.734","37.613","38.498","39.392","40.294","41.203","42.115","43.035","43.959","44.888","45.819","46.754","47.691","48.631","49.57","50.51","51.449","52.284","52.468","52.653","52.837","53.021","53.205","53.389","53.573","53.757","53.941","54.124","54.308","54.491","54.674","54.857","55.04","55.224","55.406","55.589","55.771","55.905","55.718","55.53","55.343","55.155","54.967","54.779","54.59","54.402","54.213","54.025","53.836","53.671","53.53","53.413","53.319","53.25","53.205","53.184",
"Tunisia","TUN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","37.511","37.95","38.391","38.833","39.279","39.724","40.23","41.036","41.848","42.662","43.482","44.305","45.132","45.959","46.79","47.588","48.184","48.779","49.375","49.972","50.569","51.164","51.76","52.356","53.011","53.839","54.667","55.491","56.314","57.131","57.946","58.756","59.562","60.362","61.078","61.474","61.87","62.262","62.653","63.043","63.432","63.818","64.202","64.585","64.95","65.237","65.524","65.809","66.093","66.376","66.657","66.938","67.218","67.495","67.772","68.056","68.346","68.642","68.945",
